State,Year,Metric,Value
Andaman and Nicobar Islands,2020,Certificate Both,72.0
Andaman and Nicobar Islands,2019,Certificate Both,82.0
Andhra Pradesh,2020,Certificate Both,798.0
Andhra Pradesh,2019,Certificate Both,10824.0
Andhra Pradesh,2018,Certificate Both,963.0
Andhra Pradesh,2017,Certificate Both,787.0
Andhra Pradesh,2016,Certificate Both,621.0
Arunachal Pradesh,2020,Certificate Both,472.0
Arunachal Pradesh,2019,Certificate Both,418.0
Arunachal Pradesh,2018,Certificate Both,349.0
Arunachal Pradesh,2017,Certificate Both,325.0
Arunachal Pradesh,2016,Certificate Both,340.0
Assam,2020,Certificate Both,1172.0
Assam,2019,Certificate Both,1904.0
Assam,2018,Certificate Both,1778.0
Assam,2017,Certificate Both,2429.0
Assam,2016,Certificate Both,2285.0
Bihar,2020,Certificate Both,6149.0
Bihar,2019,Certificate Both,6586.0
Bihar,2018,Certificate Both,4144.0
Bihar,2017,Certificate Both,3411.0
Bihar,2016,Certificate Both,4404.0
Chandigarh,2020,Certificate Both,444.0
Chandigarh,2019,Certificate Both,668.0
Chandigarh,2018,Certificate Both,753.0
Chandigarh,2017,Certificate Both,700.0
Chandigarh,2016,Certificate Both,558.0
Chhattisgarh,2020,Certificate Both,693.0
Chhattisgarh,2019,Certificate Both,545.0
Chhattisgarh,2018,Certificate Both,555.0
Chhattisgarh,2017,Certificate Both,524.0
Chhattisgarh,2016,Certificate Both,604.0
Delhi,2020,Certificate Both,2558.0
Delhi,2019,Certificate Both,3967.0
Delhi,2018,Certificate Both,4004.0
Delhi,2017,Certificate Both,3728.0
Delhi,2016,Certificate Both,3178.0
Goa,2020,Certificate Both,31.0
Goa,2019,Certificate Both,24.0
Goa,2018,Certificate Both,11.0
Goa,2017,Certificate Both,12.0
Goa,2016,Certificate Both,13.0
Gujarat,2020,Certificate Both,16216.0
Gujarat,2019,Certificate Both,8143.0
Gujarat,2018,Certificate Both,7595.0
Gujarat,2017,Certificate Both,7527.0
Gujarat,2016,Certificate Both,6193.0
Haryana,2020,Certificate Both,1643.0
Haryana,2019,Certificate Both,3399.0
Haryana,2018,Certificate Both,2752.0
Haryana,2017,Certificate Both,3072.0
Haryana,2016,Certificate Both,2841.0
Himachal Pradesh,2020,Certificate Both,560.0
Himachal Pradesh,2019,Certificate Both,1267.0
Himachal Pradesh,2018,Certificate Both,1949.0
Himachal Pradesh,2017,Certificate Both,1423.0
Himachal Pradesh,2016,Certificate Both,942.0
Jammu and Kashmir,2020,Certificate Both,1551.0
Jammu and Kashmir,2019,Certificate Both,2107.0
Jammu and Kashmir,2018,Certificate Both,240.0
Jammu and Kashmir,2017,Certificate Both,11.0
Jammu and Kashmir,2016,Certificate Both,15.0
Jharkhand,2020,Certificate Both,1960.0
Jharkhand,2019,Certificate Both,1928.0
Jharkhand,2018,Certificate Both,1936.0
Jharkhand,2017,Certificate Both,1541.0
Jharkhand,2016,Certificate Both,1104.0
Karnataka,2020,Certificate Both,4494.0
Karnataka,2019,Certificate Both,2643.0
Karnataka,2018,Certificate Both,3074.0
Karnataka,2017,Certificate Both,3686.0
Karnataka,2016,Certificate Both,3712.0
Kerala,2020,Certificate Both,4655.0
Kerala,2019,Certificate Both,3290.0
Kerala,2018,Certificate Both,3483.0
Kerala,2017,Certificate Both,3658.0
Kerala,2016,Certificate Both,2912.0
Madhya Pradesh,2020,Certificate Both,3527.0
Madhya Pradesh,2019,Certificate Both,1682.0
Madhya Pradesh,2018,Certificate Both,1926.0
Madhya Pradesh,2017,Certificate Both,2043.0
Madhya Pradesh,2016,Certificate Both,2195.0
Maharashtra,2020,Certificate Both,8972.0
Maharashtra,2019,Certificate Both,12616.0
Maharashtra,2018,Certificate Both,12012.0
Maharashtra,2017,Certificate Both,10110.0
Maharashtra,2016,Certificate Both,9507.0
